label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0,-1.1501591046476441e-15,0.9999999529248077,-1.4566808662363142,3.1774010675724873,4.634081933808801,0.9999999529248077,1.5335454728635257e-16,0.9999999470272849,-2.412335527991007,1.405408054315544,3.817743582306551,0.9999999470272849,-2.5559091214392094e-17,0.9999999184175759,-2.069282434137732,2.8321896167172325,4.901472050854965,0.9999999184175759,-5.111818242878419e-17,0.9999999998379908,-1.5569631918097255,2.7058517460997624,4.2628149379094875,0.9999999998379908,-7.667727364317628e-17,0.9999999996410001,-2.085516396028269,3.7121968551315847,5.797713251159854,0.9999999996410001,-3.833863682158814e-17,0.999999999728499,-1.975526257358136,2.659678999709479,4.635205257067615,0.999999999728499,0.19419961385273277,0.09838008516999279,0.21941843353789103,0.05985813349864285,0.21374882116159208,0.13247705162256418
0,3.594185044700896e-16,0.9999999624416436,-1.8163045776639493,2.7639369831365155,4.580241560800465,0.9999999624416436,0.0,0.9999999466540207,-2.8813491917795906,1.4076675495493947,4.289016741328985,0.9999999466540207,-4.147136590039495e-17,0.9999999437629667,-2.1013569215424384,2.155224121792369,4.2565810433348075,0.9999999437629669,5.529515453385994e-17,0.9999999998346737,-2.7220815866915946,1.4667340484256586,4.188815635117253,0.9999999998346737,5.529515453385994e-17,0.9999999996411121,-3.2417223497473717,2.202410761437241,5.4441331111846125,0.9999999996411121,-2.764757726692997e-17,0.9999999997648195,-2.56910605483556,2.255144795744765,4.824250850580325,0.9999999997648195,0.18469615175570497,0.119459568723845,0.20630204150031092,0.07876962413280447,0.3003865652202769,0.15567661878233086
0,-2.3069569342860397e-17,0.9999999536194747,-2.9582432685076943,1.9052186168811953,4.863461885388889,0.9999999536194747,1.3841741605716237e-16,0.9999999853889953,-1.7202380354175555,1.782312035423749,3.5025500708413047,0.9999999853889953,-2.3069569342860393e-16,0.9999999735077141,-3.5875217091012948,1.4555498387876769,5.043071547888972,0.9999999735077141,-2.883696167857549e-17,0.9999999999360283,-1.4814262271225336,1.634581625854158,3.1160078529766917,0.9999999999360283,-5.767392335715098e-17,0.9999999998128595,-2.214896320627675,2.3306185448911005,4.545514865518776,0.9999999998128595,-4.6139138685720794e-17,0.999999999905959,-1.5089803975566036,2.257110597340309,3.7660909948969126,0.999999999905959,0.3412606299514537,0.10014936571677559,0.28671752606354767,0.07555060896122989,0.26170543198087326,0.10938605819583354
1,1.8219044506669235e-16,0.9999999745728563,-2.4666820053098695,1.5790308465061198,4.045712851815989,0.999999974572856,-1.3322676295501878e-16,0.9999999602135304,-2.038595451581388,1.5457675939131896,3.5843630454945776,0.9999999602135303,2.9150471210670777e-16,0.9999999733342586,-1.9066688881661544,1.7644037387862754,3.67107262695243,0.9999999733342585,0.0,0.9999999997670866,-2.703977243056756,1.4344124672758074,4.1383897103325635,0.9999999997670866,9.109522253334618e-18,0.9999999998393957,-2.1151199699801455,2.939867139716414,5.05498710969656,0.9999999998393957,2.7328566760003855e-17,0.9999999998017993,-2.3501282339578653,1.809515411662624,4.1596436456204895,0.9999999998017993,0.10965652370250657,0.1176490007517351,0.12038070294664507,0.11837216267669713,0.13769979273080313,0.13592125961908086
1,8.235371449110947e-17,0.9999999672724549,-2.191078994207307,1.4979698786115125,3.6890488728188195,0.9999999672724549,5.083652796967822e-16,0.9999999755008085,-2.2260738911055706,1.4870235485279137,3.7130974396334846,0.9999999755008088,-1.6507263392452986e-16,0.9999999811499527,-2.0334934868082115,1.44057021259526,3.4740636994034713,0.9999999811499527,-2.8047739569477637e-16,0.9999999998575209,-2.018531801538243,1.4513205741647486,3.4698523757029918,0.9999999998575209,1.679942734630171e-17,0.9999999996340507,-1.5949261608136067,3.1685579773129517,4.763484138126558,0.9999999996340507,1.9282820954015878e-16,0.9999999998347915,-2.4612457625330486,2.091066490989122,4.552312253522171,0.9999999998347915,0.24395112045769587,0.1436338589936869,0.1438258601543597,0.16374997594082,0.41850816357851606,0.24186019369339984
1,2.5077978909180006e-16,0.9999999710557256,-1.3550228043964332,2.1116329496228823,3.4666557540193157,0.9999999710557256,-2.9257642060710007e-16,0.9999999451714199,-1.5957019690781336,2.449550672583644,4.045252641661778,0.9999999451714199,2.5077978909180006e-16,0.999999973218229,-1.794949741742937,2.0144893713696685,3.8094391131126057,0.999999973218229,0.0,0.9999999995201122,-2.579941323737852,2.2793782680123145,4.859319591750166,0.9999999995201122,2.0898315757650005e-17,0.9999999996929085,-2.4117019933080046,2.7415717945272413,5.153273787835246,0.9999999996929085,4.179663151530001e-17,0.9999999997584332,-2.891631271006259,2.9979813035934577,5.889612574599717,0.9999999997584332,0.07642569181837039,0.09902785557304117,0.06242127709808946,0.1684885403633674,0.10614078381193032,0.12525995613574406
1,8.458842092382145e-17,0.9999999723934474,-2.0731945887324446,1.473143161896277,3.5463377506287213,0.9999999723934474,2.1147105230955362e-16,0.9999998952751417,-2.00382289713287,1.7578940210333787,3.7617169181662486,0.9999998952751417,-4.229421046191072e-17,0.999999975846969,-1.7664017316569485,1.3754245421760745,3.141826273833023,0.999999975846969,8.458842092382145e-17,0.9999999994723094,-1.7883008756786658,2.4436967822924442,4.23199765797111,0.9999999994723094,-4.229421046191072e-17,0.999999999830354,-1.6989099404954175,2.102194059041677,3.8011039995370948,0.999999999830354,1.057355261547768e-17,0.9999999994921668,-2.797812074967304,2.6933767483416293,5.491188823308933,0.9999999994921668,0.06691696110136133,0.18735716156337598,0.05883794057276363,0.19952472349709224,0.06281791483274618,0.18551686351102198
1,7.325182842887631e-17,0.9999999785232446,-2.0082714669293407,2.3740604645015804,4.382331931430921,0.9999999785232446,0.0,0.9999999723798421,-2.0302489097170775,1.7965239994241082,3.8267729091411855,0.9999999723798421,3.6625914214438153e-17,0.9999999867765864,-1.47415021418029,1.4572160656130266,2.9313662797933167,0.9999999867765864,-1.0987774264331447e-16,0.9999999999018415,-2.3457561028813845,2.166983498239432,4.512739601120817,0.9999999999018415,-2.689715575122802e-17,0.9999999997801826,-3.0957243396046312,3.0638679999274956,6.159592339532127,0.9999999997801826,0.0,0.999999999834739,-2.542294401565518,2.580042702393079,5.122337103958596,0.999999999834739,0.14031258187279533,0.11687609084750415,0.07640741106232489,0.11170371792430742,0.1644038394057678,0.17836475161732407
1,0.0,0.9999999784217438,-1.4248052289803894,2.351389608252077,3.7761948372324663,0.9999999784217438,-1.8515771615898377e-16,0.9999999532551885,-2.552578850098786,1.5109476177002417,4.0635264677990275,0.9999999532551885,-9.257885807949189e-17,0.9999999764857075,-1.4082962611877217,2.0849870510005677,3.4932833121882894,0.9999999764857075,4.628942903974594e-17,0.999999999771048,-2.6245195335427143,2.45786918927693,5.082388722819644,0.999999999771048,2.314471451987297e-17,0.9999999998117218,-4.009904652153228,2.22268029360354,6.232584945756768,0.9999999998117218,0.0,0.9999999998215919,-1.7042627984126808,3.0065282998666296,4.71079109827931,0.9999999998215919,0.06691586492801128,0.09560230526336891,0.07074651471921621,0.11535516122208533,0.08828968545224757,0.11275547946886744
1,0.0,0.9999999755415865,-1.5542915894441203,1.5954629140479073,3.1497545034920273,0.9999999755415865,4.422465160332574e-16,0.9999999204017119,-3.142259672164242,1.671048807445021,4.813308479609264,0.9999999204017119,-5.896620213776765e-17,0.9999999689853282,-1.2526555670970636,2.709778896781236,3.9624344638782993,0.9999999689853283,2.9483101068883825e-17,0.9999999994553187,-1.442722185169614,3.496415583761485,4.939137768931099,0.9999999994553187,0.0,0.9999999997120016,-1.4647884474124755,3.0284241677148978,4.493212615127373,0.9999999997120016,-3.685387633610478e-18,0.999999999751992,-2.892672612423022,2.6265449788597173,5.5192175912827395,0.999999999751992,0.0551812383847721,0.1348494497770472,0.0574960323284783,0.19339825817264156,0.08303856330040169,0.12320876842447358
1,-6.280049432223107e-17,0.999999963684545,-1.7762402554082672,1.41370930491232,3.189949560320587,0.999999963684545,1.0900371514501537e-15,0.9999999431840921,-1.7809950618449522,2.0961224857602536,3.8771175476052058,0.9999999431840922,2.7250928786253843e-16,0.9999999786829706,-1.858812655904262,1.417827916870653,3.276640572774915,0.9999999786829706,-1.2335811384723962e-16,0.999999999784905,-1.726509375894559,1.7678836917470095,3.4943930676415684,0.999999999784905,1.3457248783335231e-17,0.9999999996685933,-1.729471559626278,2.193272234644886,3.922743794271164,0.9999999996685933,8.074349270001139e-17,0.9999999997897496,-1.8144395758775078,2.030249289634088,3.8446888655115954,0.9999999997897496,0.12766735234304125,0.20000359050482752,0.08891376422653009,0.1403379639139897,0.16730902674141618,0.14559962178456137
